"Product_Num","Machine_Num","Avg_Duration","Step_Num"
"SH376","25","3.46","3"
"SH376","32","7.94","4"
"SH376","44","29.73","5"
"SH376","57","9.5","6"
"SH376","67","75.25","7"
"SH376","72","7.85","8"
"SH377","9","43.56","1"
"SH377","11","20.02","2"
"SH377","21","4.99","3"
"SH377","36","9.49","4"
"SH377","44","50.43","5"
"SH377","55","17.57","6"
"SH377","62","61.6","7"
"SH377","71","8.76","8"
"SH378","7","34.26","1"
"SH378","17","12.08","2"
"SH378","22","6","3"
"SH378","36","5.51","4"
"SH378","46","69.62","5"
"SH378","57","62.11","6"
"SH378","67","84.23","7"
"SH378","72","7.63","8"
"SH379","7","49.83","1"
"SH379","16","18.4","2"
"SH379","26","3.99","3"
"SH379","35","12.55","4"
"SH379","45","39.28","5"
"SH379","60","20.54","6"
"SH379","67","64.13","7"
"SH379","72","7.76","8"
"SH380","7","16.47","1"
"SH380","15","17","2"
"SH380","27","4.97","3"
"SH380","33","7.93","4"
"SH380","42","34","5"
"SH380","52","11.45","6"
"SH380","64","31.5","7"
"SH380","71","8.99","8"
"SH381","1","34","1"
"SH381","18","11.98","2"
"SH381","22","6.54","3"
"SH381","38","6.03","4"
"SH381","41","67.8","5"
"SH381","58","13.54","6"
"SH381","63","64.94","7"
"SH381","71","8.76","8"
"SH382","3","26.08","1"
"SH382","15","15.05","2"
"SH382","25","3.48","3"
"SH382","37","9.03","4"
"SH382","46","59.54","5"
"SH382","54","14.51","6"
"SH382","66","18.41","7"
"SH382","72","7.94","8"
"SH383","4","47.48","1"
"SH383","13","17.55","2"
"SH383","27","7.02","3"
"SH383","38","13.5","4"
"SH383","48","67.63","5"
"SH383","60","8.02","6"
"SH383","63","69.46","7"
"SH383","71","8.45","8"
"SH384","3","40.95","1"
"SH384","14","24.55","2"
"SH384","24","3.02","3"
"SH384","33","5.51","4"
"SH384","42","72.68","5"
"SH384","54","13.06","6"
"SH384","70","72.13","7"
"SH384","72","7.67","8"
"SH385","3","42.84","1"
"SH385","13","20.49","2"
"SH385","24","4.48","3"
"SH385","35","6.5","4"
"SH385","41","31.12","5"
"SH385","55","10.53","6"
"SH385","62","35.29","7"
"SH385","71","8.75","8"
"SH386","10","23.05","1"
"SH386","19","22.54","2"
"SH386","24","5.51","3"
"SH386","37","13.59","4"
"SH386","41","52.34","5"
"SH386","59","11.09","6"
"SH386","70","31.65","7"
"SH386","72","7.89","8"
"SH387","5","41.58","1"
"SH387","11","11.53","2"
"SH387","25","5.01","3"
"SH387","32","11.98","4"
"SH387","45","43.92","5"
"SH387","51","12.96","6"
"SH387","61","30.01","7"
"SH387","71","8.85","8"
"SH388","6","37.13","1"
"SH388","14","13","2"
"SH388","30","2.99","3"
"SH388","37","14.49","4"
"SH388","43","52.38","5"
"SH388","55","13.49","6"
"SH388","64","33.61","7"
"SH388","71","8.35","8"
"SH389","6","25.48","1"
"SH389","19","21.41","2"
"SH389","23","6.5","3"
"SH389","40","14.54","4"
"SH389","44","47.71","5"
"SH389","51","16.46","6"
"SH389","66","65.73","7"
"SH389","72","7.76","8"
"SH390","10","49.68","1"
"SH390","12","20.5","2"
"SH390","29","3","3"
"SH390","33","11.54","4"
"SH390","41","49.98","5"
"SH390","51","10.03","6"
"SH390","61","31.56","7"
"SH390","71","8.75","8"
"SH391","3","38.75","1"
"SH391","14","24.49","2"
"SH391","28","3.04","3"
"SH391","33","13.55","4"
"SH391","48","52.31","5"
"SH391","52","16.63","6"
"SH391","67","65.6","7"
"SH391","72","7.68","8"
"SH392","8","37.7","1"
"SH392","16","15.49","2"
"SH392","22","4.51","3"
"SH392","37","5.57","4"
"SH392","44","55.17","5"
"SH392","56","19.18","6"
"SH392","67","34.19","7"
"SH392","72","7.44","8"
"SH393","1","43.18","1"
"SH393","19","15.46","2"
"SH393","27","6.48","3"
"SH393","31","15.67","4"
"SH393","47","52.95","5"
"SH393","59","13.03","6"
"SH393","69","14.86","7"
"SH393","72","7.73","8"
"SH394","5","22.86","1"
"SH394","20","20.5","2"
"SH394","26","4.95","3"
"SH394","35","13.57","4"
"SH394","44","64.78","5"
"SH394","54","15.55","6"
"SH394","61","82.42","7"
"SH394","71","8.77","8"
"SH395","2","44.22","1"
"SH395","12","23.58","2"
"SH395","24","7.55","3"
"SH395","38","8.95","4"
"SH395","44","34.22","5"
"SH395","57","14.08","6"
"SH395","68","82.73","7"
"SH395","72","7.72","8"
"SH396","5","42.94","1"
"SH396","20","17.04","2"
"SH396","26","5.48","3"
"SH396","36","11.98","4"
"SH396","44","62.11","5"
"SH396","56","13.89","6"
"SH396","63","43.7","7"
"SH396","71","8.94","8"
"SH397","6","34.81","1"
"SH397","11","10.44","2"
"SH397","27","6","3"
"SH397","34","13.07","4"
"SH397","44","58.89","5"
"SH397","57","15.53","6"
"SH397","70","53.36","7"
"SH397","72","7.72","8"
"SH398","7","27.57","1"
"SH398","17","23.27","2"
"SH398","22","2.49","3"
"SH398","35","7.46","4"
"SH398","47","55.76","5"
"SH398","54","16.1","6"
"SH398","61","46","7"
"SH398","71","8.49","8"
"SH399","3","25.59","1"
"SH399","14","19.08","2"
"SH399","23","5.51","3"
"SH399","38","13.9","4"
"SH399","49","72.49","5"
"SH399","56","9.87","6"
"SH399","64","76.46","7"
"SH399","71","8.46","8"
"SH400","2","42.18","1"
"SH400","13","15.62","2"
"SH400","23","6.52","3"
"SH400","34","5.95","4"
"SH400","43","60.41","5"
"SH400","60","8.56","6"
"SH400","65","23.41","7"
"SH400","71","8.55","8"
"SH401","10","27.09","1"
"SH401","13","14.85","2"
"SH401","23","5.44","3"
"SH401","37","14.81","4"
"SH401","47","42.46","5"
"SH401","58","9.11","6"
"SH401","69","51.39","7"
"SH401","72","7.78","8"
"SH402","5","18.08","1"
"SH402","12","16","2"
"SH402","25","4.45","3"
"SH402","34","5.65","4"
"SH402","45","57.5","5"
"SH402","51","11.74","6"
"SH402","63","49.22","7"
"SH402","71","8.84","8"
"SH403","8","26.49","1"
"SH403","18","12.48","2"
"SH403","22","5.51","3"
"SH403","40","14.48","4"
"SH403","49","52.14","5"
"SH403","54","27.14","6"
"SH403","65","19.5","7"
"SH403","71","8.76","8"
"SH404","9","15.95","1"
"SH404","13","12.45","2"
"SH404","21","3.53","3"
"SH404","39","12.94","4"
"SH404","47","37.62","5"
"SH404","56","16.57","6"
"SH404","63","72.35","7"
"SH404","71","8.27","8"
"SH405","4","21.16","1"
"SH405","13","20.14","2"
"SH405","24","5.97","3"
"SH405","35","11.46","4"
"SH405","48","29.81","5"
"SH405","52","12.96","6"
"SH405","62","41.17","7"
"SH405","71","8.6","8"
"SH406","3","22.68","1"
"SH406","16","20.98","2"
"SH406","27","4.96","3"
"SH406","37","9.98","4"
"SH406","43","44.31","5"
"SH406","57","21.78","6"
"SH406","66","61.99","7"
"SH406","72","7.66","8"
"SH407","7","42.95","1"
"SH407","12","10.52","2"
"SH407","23","3.5","3"
"SH407","38","10.99","4"
"SH407","46","59.52","5"
"SH407","57","7.48","6"
"SH407","63","65.92","7"
"SH407","71","8.57","8"
"SH408","8","48.19","1"
"SH408","12","12.03","2"
"SH408","22","6.92","3"
"SH408","39","8.04","4"
"SH408","41","52.95","5"
"SH408","51","17.84","6"
"SH408","68","36.25","7"
"SH408","72","7.43","8"
"SH409","9","42.37","1"
"SH409","13","25.24","2"
"SH409","27","3.05","3"
"SH409","32","8.42","4"
"SH409","41","37.58","5"
"SH409","59","20.57","6"
"SH409","69","48.56","7"
"SH409","72","7.82","8"
"SH410","10","49.92","1"
"SH410","15","15.56","2"
"SH410","22","4.5","3"
"SH410","36","6.45","4"
"SH410","43","54.58","5"
"SH410","60","17.46","6"
"SH410","66","68.42","7"
"SH410","72","7.82","8"
"SH411","3","39.35","1"
"SH411","12","23.89","2"
"SH411","29","3.03","3"
"SH411","37","10.03","4"
"SH411","43","68.73","5"
"SH411","55","9.67","6"
"SH411","66","57.77","7"
"SH411","72","7.65","8"
"SH412","5","46.44","1"
"SH412","13","13.98","2"
"SH412","23","4.95","3"
"SH412","39","7.06","4"
"SH412","41","69.32","5"
"SH412","54","15.06","6"
"SH412","68","32.44","7"
"SH412","72","7.64","8"
"SH413","9","16.96","1"
"SH413","14","10.91","2"
"SH413","30","3.99","3"
"SH413","37","9.02","4"
"SH413","43","49.15","5"
"SH413","52","19.73","6"
"SH413","69","24.46","7"
"SH413","72","7.65","8"
"SH414","2","44.63","1"
"SH414","14","17.47","2"
"SH414","26","4.99","3"
"SH414","40","8.99","4"
"SH414","45","49.43","5"
"SH414","60","19.01","6"
"SH414","63","27.98","7"
"SH414","71","8.89","8"
"SH415","9","40.77","1"
"SH415","19","19.95","2"
"SH415","28","7.39","3"
"SH415","32","8.95","4"
"SH415","50","42.25","5"
"SH415","54","20.57","6"
"SH415","62","43.22","7"
"SH415","71","8.63","8"
"SH416","2","34.53","1"
"SH416","15","22.42","2"
"SH416","21","3.53","3"
"SH416","33","9.05","4"
"SH416","46","63.27","5"
"SH416","58","19.92","6"
"SH416","61","26.52","7"
"SH416","71","9.04","8"
"SH417","7","33.41","1"
"SH417","14","20.59","2"
"SH417","23","5.46","3"
"SH417","35","7.02","4"
"SH417","48","65.26","5"
"SH417","58","19.41","6"
"SH417","63","72.76","7"
"SH417","71","8.69","8"
"SH418","10","25.41","1"
"SH418","13","19.5","2"
"SH418","24","3.01","3"
"SH418","37","4.99","4"
"SH418","44","59.48","5"
"SH418","57","18.51","6"
"SH418","62","81.21","7"
"SH418","71","8.72","8"
"SH419","7","16.94","1"
"SH419","17","15.95","2"
"SH419","30","7.54","3"
"SH419","36","6.03","4"
"SH419","48","55.19","5"
"SH419","51","14.97","6"
"SH419","69","74.83","7"
"SH419","72","7.81","8"
"SH420","5","30.05","1"
"SH420","12","11.48","2"
"SH420","22","6.48","3"
"SH420","32","6.48","4"
"SH420","47","47.01","5"
"SH420","51","22.01","6"
"SH420","65","51.31","7"
"SH420","71","8.66","8"
"SH421","5","35.94","1"
"SH421","17","23.03","2"
"SH421","27","7.5","3"
"SH421","32","10.47","4"
"SH421","47","56.62","5"
"SH421","52","15.03","6"
"SH421","64","73.22","7"
"SH421","71","8.51","8"
"SH422","9","21.95","1"
"SH422","12","19.01","2"
"SH422","29","5.48","3"
"SH422","36","5.94","4"
"SH422","44","69.96","5"
"SH422","59","9.9","6"
"SH422","65","24.43","7"
"SH422","71","8.79","8"
"SH423","8","43.35","1"
"SH423","16","17.64","2"
"SH423","25","3","3"
"SH423","39","6.97","4"
"SH423","46","33.66","5"
"SH423","56","19.09","6"
"SH423","62","77.87","7"
"SH423","71","8.7","8"
"SH424","9","27.87","1"
"SH424","13","20.19","2"
"SH424","28","6.53","3"
"SH424","40","9.48","4"
"SH424","45","36.66","5"
"SH424","54","20.49","6"
"SH424","61","68.09","7"
"SH424","71","8.59","8"
"SH425","5","40.77","1"
"SH425","15","19.72","2"
"SH425","25","5.04","3"
"SH425","36","8.56","4"
"SH425","45","52.64","5"
"SH425","57","16.91","6"
"SH425","66","74.94","7"
"SH425","72","7.51","8"
"SH426","7","15.51","1"
"SH426","19","11.09","2"
"SH426","21","5.51","3"
"SH426","40","8.51","4"
"SH426","42","66.94","5"
"SH426","54","16.84","6"
"SH426","69","66.82","7"
"SH426","72","7.48","8"
"SH427","5","37.96","1"
"SH427","13","23.57","2"
"SH427","25","3.5","3"
"SH427","37","13.05","4"
"SH427","47","58.65","5"
"SH427","55","8.95","6"
"SH427","69","75.68","7"
"SH427","72","7.95","8"
"SH428","6","23.81","1"
"SH428","17","21.39","2"
"SH428","28","4.01","3"
"SH428","35","5.6","4"
"SH428","44","50.55","5"
"SH428","58","20.35","6"
"SH428","66","56.01","7"
"SH428","72","7.73","8"
"SH429","9","46.95","1"
"SH429","19","14.46","2"
"SH429","27","4.5","3"
"SH429","39","5.98","4"
"SH429","50","49.63","5"
"SH429","58","19.91","6"
"SH429","70","38.07","7"
"SH429","72","8.07","8"
"SH430","6","26.87","1"
"SH430","15","18.53","2"
"SH430","28","5.48","3"
"SH430","37","13.89","4"
"SH430","42","71.85","5"
"SH430","58","20.14","6"
"SH430","63","54.47","7"
"SH430","71","8.76","8"
"SH431","2","32.36","1"
"SH431","18","12.63","2"
"SH431","28","5.88","3"
"SH431","35","5.8","4"
"SH431","50","32.9","5"
"SH431","58","19.6","6"
"SH431","70","32.01","7"
"SH431","72","7.58","8"
"SH432","2","39.91","1"
"SH432","18","19.52","2"
"SH432","24","3.02","3"
"SH432","36","11.45","4"
"SH432","43","63.31","5"
"SH432","55","10.51","6"
"SH432","67","40.36","7"
"SH432","72","7.6","8"
"SH433","3","18.47","1"
"SH433","11","16.09","2"
"SH433","27","5.56","3"
"SH433","31","8.48","4"
"SH433","43","51.78","5"
"SH433","54","8.08","6"
"SH433","66","45.43","7"
"SH433","72","7.62","8"
"SH434","10","24.8","1"
"SH434","18","22.2","2"
"SH434","25","6.86","3"
"SH434","35","11.09","4"
"SH434","46","57.04","5"
"SH434","51","8.5","6"
"SH434","66","54.78","7"
"SH434","72","7.82","8"
"SH435","1","39.47","1"
"SH435","19","10.47","2"
"SH435","24","6.49","3"
"SH435","39","6.37","4"
"SH435","44","37.17","5"
"SH435","57","14.6","6"
"SH435","68","58.43","7"
"SH435","72","7.85","8"
"SH436","9","23.05","1"
"SH436","20","16.56","2"
"SH436","25","5.51","3"
"SH436","32","11.53","4"
"SH436","44","43.4","5"
"SH436","59","19.21","6"
"SH436","66","37.48","7"
"SH436","72","7.63","8"
"SH437","6","37.32","1"
"SH437","17","24.7","2"
"SH437","22","6.06","3"
"SH437","35","14.15","4"
"SH437","42","57.21","5"
"SH437","56","20.36","6"
"SH437","63","37.6","7"
"SH437","71","8.75","8"
"SH438","3","31.72","1"
"SH438","19","11.47","2"
"SH438","23","3","3"
"SH438","34","9.47","4"
"SH438","49","45.51","5"
"SH438","53","18.93","6"
"SH438","63","60.73","7"
"SH438","71","8.53","8"
"SH439","3","47.07","1"
"SH439","16","16.09","2"
"SH439","24","5.99","3"
"SH439","34","8.97","4"
"SH439","45","39.18","5"
"SH439","60","13.07","6"
"SH439","69","25.37","7"
"SH439","72","7.95","8"
"SH440","6","16.56","1"
"SH440","17","11.46","2"
"SH440","25","6.97","3"
"SH440","40","11.56","4"
"SH440","46","58.69","5"
"SH440","58","8.96","6"
"SH440","63","25.11","7"
"SH440","71","8.62","8"
"SH441","6","16.03","1"
"SH441","17","15.52","2"
"SH441","28","3.49","3"
"SH441","39","9.93","4"
"SH441","43","40.41","5"
"SH441","54","21.67","6"
"SH441","68","15.92","7"
"SH441","72","7.74","8"
"SH442","2","33.13","1"
"SH442","16","17.96","2"
"SH442","25","6.05","3"
"SH442","38","10","4"
"SH442","49","41.21","5"
"SH442","55","10.97","6"
"SH442","64","72.46","7"
"SH442","71","8.72","8"
"SH443","1","22.04","1"
"SH443","15","22","2"
"SH443","30","5.44","3"
"SH443","38","7.46","4"
"SH443","45","65.36","5"
"SH443","57","13.05","6"
"SH443","63","35.22","7"
"SH443","71","8.69","8"
"SH444","5","19.3","1"
"SH444","20","19.85","2"
"SH444","28","3.51","3"
"SH444","34","7.51","4"
"SH444","42","65.83","5"
"SH444","53","21.31","6"
"SH444","69","54.03","7"
"SH444","72","7.88","8"
"SH445","3","24.21","1"
"SH445","15","24.11","2"
"SH445","26","6.06","3"
"SH445","37","8.47","4"
"SH445","46","57.28","5"
"SH445","58","17.13","6"
"SH445","64","74.95","7"
"SH445","71","8.71","8"
"SH446","9","36.75","1"
"SH446","14","13.89","2"
"SH446","23","5.44","3"
"SH446","35","9.98","4"
"SH446","46","75.8","5"
"SH446","52","8.99","6"
"SH446","68","16.93","7"
"SH446","72","7.71","8"
"SH447","5","21.11","1"
"SH447","19","11.33","2"
"SH447","28","7","3"
"SH447","35","12.06","4"
"SH447","41","71.32","5"
"SH447","53","14.93","6"
"SH447","70","84.87","7"
"SH447","72","7.69","8"
"SH448","6","25.88","1"
"SH448","15","16.97","2"
"SH448","29","6.06","3"
"SH448","36","12.11","4"
"SH448","47","54.58","5"
"SH448","59","13.45","6"
"SH448","62","31.38","7"
"SH448","71","8.92","8"
"SH449","3","44.07","1"
"SH449","15","17.36","2"
"SH449","24","6.49","3"
"SH449","35","8.96","4"
"SH449","43","47.49","5"
"SH449","54","12.52","6"
"SH449","65","74.87","7"
"SH449","71","8.53","8"
"SH450","3","41.46","1"
"SH450","17","19.42","2"
"SH450","26","3.48","3"
"SH450","35","13.57","4"
"SH450","45","41.47","5"
"SH450","59","7.47","6"
"SH450","63","19.92","7"
"SH450","71","8.95","8"
"SH451","6","49.69","1"
"SH451","15","13.86","2"
"SH451","23","3","3"
"SH451","37","13.89","4"
"SH451","43","55.85","5"
"SH451","57","10.96","6"
"SH451","69","81.02","7"
"SH451","72","7.85","8"
"SH452","3","28.95","1"
"SH452","18","14.24","2"
"SH452","23","6.54","3"
"SH452","36","11.57","4"
"SH452","46","42.5","5"
"SH452","52","14.59","6"
"SH452","70","53.76","7"
"SH452","72","7.52","8"
"SH453","8","24.66","1"
"SH453","13","16.51","2"
"SH453","25","5.52","3"
"SH453","35","5.08","4"
"SH453","42","69.68","5"
"SH453","59","21.24","6"
"SH453","61","88.82","7"
"SH453","71","8.59","8"
"SH454","1","22.04","1"
"SH454","12","12.55","2"
"SH454","24","4.97","3"
"SH454","36","8.07","4"
"SH454","43","39.74","5"
"SH454","53","16.47","6"
"SH454","64","22.39","7"
"SH454","71","8.77","8"
"SH455","2","46.79","1"
"SH455","11","11.5","2"
"SH455","22","4.88","3"
"SH455","36","12.96","4"
"SH455","46","50.6","5"
"SH455","52","15.47","6"
"SH455","68","62","7"
"SH455","72","7.66","8"
"SH456","5","36.64","1"
"SH456","19","17.45","2"
"SH456","23","4.5","3"
"SH456","35","10.47","4"
"SH456","42","71.13","5"
"SH456","53","10.53","6"
"SH456","68","67.8","7"
"SH456","72","7.71","8"
"SH457","5","47.48","1"
"SH457","13","12.55","2"
"SH457","21","4.95","3"
"SH457","37","14.08","4"
"SH457","48","52.47","5"
"SH457","52","17.64","6"
"SH457","62","56.19","7"
"SH457","71","8.9","8"
"SH458","6","33.76","1"
"SH458","19","19.88","2"
"SH458","26","3","3"
"SH458","34","10.49","4"
"SH458","44","73.52","5"
"SH458","53","7.46","6"
"SH458","69","64.56","7"
"SH458","72","7.85","8"
"SH459","6","26.52","1"
"SH459","11","11.52","2"
"SH459","27","7.02","3"
"SH459","32","8.95","4"
"SH459","43","63.94","5"
"SH459","55","21.54","6"
"SH459","61","44.3","7"
"SH459","71","8.58","8"
"SH460","2","24.32","1"
"SH460","18","19.52","2"
"SH460","30","3.01","3"
"SH460","32","5.55","4"
"SH460","43","32.72","5"
"SH460","58","14.56","6"
"SH460","61","32.9","7"
"SH460","71","8.76","8"
"SH461","3","29.19","1"
"SH461","13","20.73","2"
"SH461","24","4.49","3"
"SH461","38","10.52","4"
"SH461","49","61.16","5"
"SH461","54","9.17","6"
"SH461","66","47.82","7"
"SH461","72","7.81","8"
"SH462","9","46.18","1"
"SH462","12","23.13","2"
"SH462","25","6.61","3"
"SH462","40","5.02","4"
"SH462","42","44.59","5"
"SH462","57","19.5","6"
"SH462","70","48.05","7"
"SH462","72","7.68","8"
"SH463","2","26.04","1"
"SH463","17","13.44","2"
"SH463","21","3","3"
"SH463","38","10.56","4"
"SH463","48","50.93","5"
"SH463","57","16.82","6"
"SH463","70","38.18","7"
"SH463","72","7.79","8"
"SH464","5","50.12","1"
"SH464","13","20.06","2"
"SH464","27","6.48","3"
"SH464","31","9.96","4"
"SH464","48","46.17","5"
"SH464","58","14.65","6"
"SH464","61","72.9","7"
"SH464","71","8.98","8"
"SH465","7","22.92","1"
"SH465","19","18.13","2"
"SH465","30","6.99","3"
"SH465","36","11.04","4"
"SH465","46","48.69","5"
"SH465","57","19.53","6"
"SH465","67","70.53","7"
"SH465","72","7.78","8"
"SH466","8","48.39","1"
"SH466","20","14.88","2"
"SH466","25","6.41","3"
"SH466","32","11.52","4"
"SH466","48","62.66","5"
"SH466","53","22.06","6"
"SH466","63","80.25","7"
"SH466","71","8.37","8"
"SH467","8","48.91","1"
"SH467","18","17.62","2"
"SH467","23","5.02","3"
"SH467","32","10.53","4"
"SH467","48","41.82","5"
"SH467","52","19.88","6"
"SH467","63","57.62","7"
"SH467","71","8.96","8"
"SH468","2","37.74","1"
"SH468","18","12.54","2"
"SH468","27","4.56","3"
"SH468","38","4.99","4"
"SH468","42","69.61","5"
"SH468","54","22.67","6"
"SH468","65","21.82","7"
"SH468","71","8.69","8"
"SH469","5","41.02","1"
"SH469","12","13.35","2"
"SH469","25","5.03","3"
"SH469","35","10.46","4"
"SH469","50","41.46","5"
"SH469","60","17.15","6"
"SH469","66","54.98","7"
"SH469","72","7.83","8"
"SH470","9","39.79","1"
"SH470","18","14","2"
"SH470","22","6.55","3"
"SH470","36","8.91","4"
"SH470","42","62.53","5"
"SH470","53","13.45","6"
"SH470","69","57.29","7"
"SH470","72","7.7","8"
"SH471","4","43.73","1"
"SH471","18","19.42","2"
"SH471","23","5.01","3"
"SH471","37","11.05","4"
"SH471","49","54.56","5"
"SH471","52","14.99","6"
"SH471","66","82.09","7"
"SH471","72","7.71","8"
"SH472","6","27.44","1"
"SH472","13","23.47","2"
"SH472","27","6.97","3"
"SH472","40","13.94","4"
"SH472","45","35.47","5"
"SH472","51","8.51","6"
"SH472","70","88.13","7"
"SH472","72","7.69","8"
"SH473","10","38.94","1"
"SH473","16","19.98","2"
"SH473","27","4.02","3"
"SH473","32","9.48","4"
"SH473","49","75.06","5"
"SH473","56","13.48","6"
"SH473","66","65.2","7"
"SH473","72","7.79","8"
"SH474","6","35.54","1"
"SH474","18","13.13","2"
"SH474","27","6","3"
"SH474","37","10.98","4"
"SH474","48","51.49","5"
"SH474","53","9.03","6"
"SH474","64","61.51","7"
"SH474","71","8.96","8"
"SH475","6","47.56","1"
"SH475","19","22.14","2"
"SH475","27","4.47","3"
"SH475","36","12.53","4"
"SH475","42","64.74","5"
"SH475","59","13.85","6"
"SH475","66","30.76","7"
"SH475","72","7.56","8"
"SH476","2","27.89","1"
"SH476","13","20.53","2"
"SH476","26","2.97","3"
"SH476","36","12.96","4"
"SH476","46","53.81","5"
"SH476","55","20.81","6"
"SH476","67","69.09","7"
"SH476","72","7.85","8"
"SH477","9","37.35","1"
"SH477","12","10.96","2"
"SH477","27","6.45","3"
"SH477","38","12.55","4"
"SH477","41","49.2","5"
"SH477","55","9.03","6"
"SH477","63","81.37","7"
"SH477","71","8.62","8"
"SH478","10","45.14","1"
"SH478","13","22.32","2"
"SH478","27","2.53","3"
"SH478","34","10.56","4"
"SH478","43","45.45","5"
"SH478","54","17.82","6"
"SH478","65","37.02","7"
"SH478","71","9","8"
"SH479","5","33.47","1"
"SH479","13","17.56","2"
"SH479","29","2.5","3"
"SH479","32","10.04","4"
"SH479","49","68.05","5"
"SH479","59","21","6"
"SH479","66","60.9","7"
"SH479","72","7.55","8"
"SH480","5","41.89","1"
"SH480","12","12.04","2"
"SH480","24","4.51","3"
"SH480","39","12.58","4"
"SH480","47","66.95","5"
"SH480","52","13.55","6"
"SH480","70","41.05","7"
"SH480","72","7.8","8"
"SH481","9","45.41","1"
"SH481","17","15.59","2"
"SH481","25","7.53","3"
"SH481","32","14.5","4"
"SH481","41","34.83","5"
"SH481","56","19.88","6"
"SH481","68","58.36","7"
"SH481","72","7.45","8"
"SH482","6","44.72","1"
"SH482","16","18.91","2"
"SH482","29","5.46","3"
"SH482","33","9.53","4"
"SH482","50","64.94","5"
"SH482","54","17.08","6"
"SH482","67","45.86","7"
"SH482","72","7.87","8"
"SH483","2","46","1"
"SH483","16","23.76","2"
"SH483","24","5.47","3"
"SH483","32","10.47","4"
"SH483","45","41.62","5"
"SH483","52","21.09","6"
"SH483","63","89.83","7"
"SH483","71","9.01","8"
"SH484","7","27.67","1"
"SH484","19","14.03","2"
"SH484","22","3.53","3"
"SH484","32","11.99","4"
"SH484","43","39.55","5"
"SH484","56","10.03","6"
"SH484","65","25.43","7"
"SH484","71","8.54","8"
"SH485","4","39.56","1"
"SH485","18","23.09","2"
"SH485","26","6.96","3"
"SH485","35","12.09","4"
"SH485","43","39.62","5"
"SH485","53","20.28","6"
"SH485","61","74.16","7"
"SH485","71","8.49","8"
"SH486","6","19.33","1"
"SH486","18","20.21","2"
"SH486","25","7.02","3"
"SH486","36","13","4"
"SH486","41","35.23","5"
"SH486","60","19.5","6"
"SH486","68","40.05","7"
"SH486","72","7.81","8"
"SH487","4","45","1"
"SH487","15","22.56","2"
"SH487","29","4.51","3"
"SH487","38","12.06","4"
"SH487","48","59.07","5"
"SH487","59","9.03","6"
"SH487","64","57.29","7"
"SH487","71","8.94","8"
"SH488","8","21.66","1"
"SH488","16","22.09","2"
"SH488","28","2.5","3"
"SH488","34","12.98","4"
"SH488","41","59.39","5"
"SH488","58","8.99","6"
"SH488","69","17.11","7"
"SH488","72","7.75","8"
"SH489","6","49.26","1"
"SH489","15","17.57","2"
"SH489","29","4.49","3"
"SH489","33","12","4"
"SH489","46","40.69","5"
"SH489","57","13.48","6"
"SH489","63","74.26","7"
"SH489","71","8.71","8"
"SH490","7","33.74","1"
"SH490","11","23.56","2"
"SH490","26","5.1","3"
"SH490","34","14.47","4"
"SH490","45","69.33","5"
"SH490","60","19.38","6"
"SH490","67","65.48","7"
"SH490","72","7.52","8"
"SH491","10","23.08","1"
"SH491","18","16.52","2"
"SH491","27","4.49","3"
"SH491","40","13.06","4"
"SH491","49","73.84","5"
"SH491","58","8.98","6"
"SH491","64","69.12","7"
"SH491","71","8.69","8"
"SH492","1","27.23","1"
"SH492","19","22.32","2"
"SH492","24","5.97","3"
"SH492","33","12.96","4"
"SH492","46","53.27","5"
"SH492","56","18.06","6"
"SH492","65","75.79","7"
"SH492","71","8.63","8"
"SH493","4","35.68","1"
"SH493","12","12.05","2"
"SH493","24","6","3"
"SH493","33","13.31","4"
"SH493","46","66.8","5"
"SH493","53","19.96","6"
"SH493","67","34.55","7"
"SH493","72","7.96","8"
"SH494","7","19.94","1"
"SH494","19","22.4","2"
"SH494","27","2.98","3"
"SH494","34","6.98","4"
"SH494","43","35.91","5"
"SH494","57","19.41","6"
"SH494","64","78.23","7"
"SH494","71","8.42","8"
"SH495","3","43.09","1"
"SH495","16","23.94","2"
"SH495","29","3.99","3"
"SH495","35","6.04","4"
"SH495","47","36.46","5"
"SH495","60","7.46","6"
"SH495","62","79.81","7"
"SH495","71","8.73","8"
"SH496","4","22.1","1"
"SH496","17","21.5","2"
"SH496","22","4","3"
"SH496","39","10.53","4"
"SH496","49","30.05","5"
"SH496","60","9.47","6"
"SH496","68","70.54","7"
"SH496","72","7.8","8"
"SH497","3","15.48","1"
"SH497","15","25.12","2"
"SH497","21","4.48","3"
"SH497","40","12.93","4"
"SH497","42","71.07","5"
"SH497","58","18.55","6"
"SH497","69","62.56","7"
"SH497","72","7.58","8"
"SH498","5","39.65","1"
"SH498","18","18.99","2"
"SH498","23","6.03","3"
"SH498","34","9.46","4"
"SH498","43","72.25","5"
"SH498","54","12.37","6"
"SH498","63","54.84","7"
"SH498","71","9.05","8"
"SH499","6","48.8","1"
"SH499","15","12.65","2"
"SH499","29","4.5","3"
"SH499","35","12.61","4"
"SH499","46","67.26","5"
"SH499","57","13.47","6"
"SH499","69","30.03","7"
"SH499","72","7.72","8"
"SH500","5","44.89","1"
"SH500","13","12.05","2"
"SH500","28","7.52","3"
"SH500","32","9.9","4"
"SH500","49","70.14","5"
"SH500","54","8.52","6"
"SH500","65","73.26","7"
"SH500","71","8.84","8"
"SH501","7","47.62","1"
"SH501","16","11.54","2"
"SH501","23","5.99","3"
